CustomerID,CustomerSegment,CardVariant,City,State
C013318,Affluent,Gold,Bengaluru,Karnataka
C013319,Affluent,Travel Platinum,Mumbai,Maharashtra
C013320,Affluent,Membership Rewards,Mumbai,Maharashtra
C013322,Premium,Travel Platinum,Bengaluru,Karnataka
C013323,Premium,Gold,Delhi,Delhi
C013324,Affluent,Platinum,Mumbai,Maharashtra
C013328,Premium,Platinum,Pune,Maharashtra
C013330,Mass Affluent,Platinum,Bengaluru,Karnataka
C013331,Affluent,Corporate,Delhi,Delhi
C013334,Upper Middle,Membership Rewards,Hyderabad,Telangana
C013337,Affluent,Platinum,Delhi,Delhi
C013339,Premium,Gold,Hyderabad,Telangana
C013341,Upper Middle,SmartEarn,Bengaluru,Karnataka
C013342,Premium,Membership Rewards,Mumbai,Maharashtra
C013344,Premium,Membership Rewards,Mumbai,Maharashtra
C013345,Mass Affluent,Travel Platinum,Chennai,Tamil Nadu
C013346,Affluent,SmartEarn,Kolkata,West Bengal
C013347,Affluent,Platinum,Delhi,Delhi
C013348,Affluent,SmartEarn,Jaipur,Rajasthan
C013351,Premium,Travel Platinum,Mumbai,Maharashtra
C013355,Affluent,Gold,Delhi,Delhi
C013359,Premium,Corporate,Mumbai,Maharashtra
C013361,Premium,Travel Platinum,Mumbai,Maharashtra
C013362,Affluent,SmartEarn,Delhi,Delhi
C013363,Affluent,Platinum,Hyderabad,Telangana
C013366,Premium,Platinum,Delhi,Delhi
C013368,Affluent,Travel Platinum,Mumbai,Maharashtra
C013370,Affluent,Travel Platinum,Hyderabad,Telangana
C013374,Premium,Corporate,Hyderabad,Telangana
C013375,Affluent,Platinum,Hyderabad,Telangana
C013378,Upper Middle,Membership Rewards,Pune,Maharashtra
C013379,Premium,Gold,Chennai,Tamil Nadu
C013380,Affluent,SmartEarn,Bengaluru,Karnataka
C013383,Premium,Gold,Bengaluru,Karnataka
C013384,Affluent,Platinum,Ahmedabad,Gujarat
C013385,Affluent,Corporate,Delhi,Delhi
C013386,Mass Affluent,Gold,Pune,Maharashtra
C013388,Affluent,Platinum,Kolkata,West Bengal
C013389,Upper Middle,SmartEarn,Hyderabad,Telangana
C013394,Affluent,Platinum,Pune,Maharashtra
C013395,Affluent,Gold,Bengaluru,Karnataka
C013396,Premium,Gold,Delhi,Delhi
C013397,Premium,Corporate,Ahmedabad,Gujarat
C013398,Affluent,Gold,Bengaluru,Karnataka
C013399,Upper Middle,Gold,Bengaluru,Karnataka
C013400,Premium,Corporate,Kolkata,West Bengal
C013402,Affluent,Gold,Ahmedabad,Gujarat
C013404,Affluent,Platinum,Pune,Maharashtra
C013405,Mass Affluent,Corporate,Chennai,Tamil Nadu
C013406,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C013410,Affluent,Membership Rewards,Delhi,Delhi
C013412,Affluent,Platinum,Delhi,Delhi
C013414,Premium,Travel Platinum,Pune,Maharashtra
C013415,Premium,Platinum,Jaipur,Rajasthan
C013417,Affluent,Corporate,Delhi,Delhi
C013418,Premium,Platinum,Hyderabad,Telangana
C013420,Affluent,Travel Platinum,Bengaluru,Karnataka
C013421,Affluent,Gold,Kolkata,West Bengal
C013424,Affluent,Travel Platinum,Kolkata,West Bengal
C013425,Premium,Membership Rewards,Mumbai,Maharashtra
C013426,Affluent,Gold,Mumbai,Maharashtra
C013427,Affluent,Platinum,Delhi,Delhi
C013428,Premium,Platinum,Delhi,Delhi
C013430,Affluent,Membership Rewards,Delhi,Delhi
C013432,Affluent,Membership Rewards,Chennai,Tamil Nadu
C013433,Affluent,SmartEarn,Pune,Maharashtra
C013438,Upper Middle,Travel Platinum,Hyderabad,Telangana
C013440,Premium,SmartEarn,Mumbai,Maharashtra
C013441,Premium,Travel Platinum,Mumbai,Maharashtra
C013442,Premium,Travel Platinum,Chennai,Tamil Nadu
C013443,Premium,Platinum,Chennai,Tamil Nadu
C013444,Affluent,Gold,Bengaluru,Karnataka
C013445,Premium,SmartEarn,Delhi,Delhi
C013446,Affluent,Travel Platinum,Bengaluru,Karnataka
C013448,Premium,Platinum,Pune,Maharashtra
C013449,Premium,Corporate,Hyderabad,Telangana
C013450,Premium,Membership Rewards,Hyderabad,Telangana
C013455,Upper Middle,Platinum,Bengaluru,Karnataka
C013456,Premium,Travel Platinum,Kolkata,West Bengal
C013458,Mass Affluent,Membership Rewards,Gurugram,Haryana
C013459,Affluent,Platinum,Hyderabad,Telangana
C013460,Premium,SmartEarn,Gurugram,Haryana
C013461,Premium,SmartEarn,Chennai,Tamil Nadu
C013462,Affluent,Platinum,Pune,Maharashtra
C013465,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C013466,Affluent,Membership Rewards,Chennai,Tamil Nadu
C013468,Affluent,Membership Rewards,Mumbai,Maharashtra
C013469,Affluent,Gold,Kolkata,West Bengal
C013470,Affluent,Travel Platinum,Delhi,Delhi
C013475,Premium,Platinum,Bengaluru,Karnataka
C013476,Affluent,Membership Rewards,Mumbai,Maharashtra
C013478,Affluent,Membership Rewards,Delhi,Delhi
C013481,Premium,SmartEarn,Bengaluru,Karnataka
C013484,Upper Middle,Platinum,Mumbai,Maharashtra
C013485,Upper Middle,SmartEarn,Mumbai,Maharashtra
C013488,Upper Middle,SmartEarn,Delhi,Delhi
C013491,Affluent,Membership Rewards,Delhi,Delhi
C013494,Upper Middle,Membership Rewards,Jaipur,Rajasthan
C013496,Premium,SmartEarn,Kolkata,West Bengal
C013498,Mass Affluent,Travel Platinum,Mumbai,Maharashtra
C013499,Premium,Membership Rewards,Mumbai,Maharashtra
C013500,Premium,Travel Platinum,Mumbai,Maharashtra
C013505,Affluent,Platinum,Hyderabad,Telangana
C013508,Premium,Gold,Mumbai,Maharashtra
C013513,Upper Middle,SmartEarn,Mumbai,Maharashtra
C013515,Affluent,Platinum,Ahmedabad,Gujarat
C013517,Affluent,Corporate,Mumbai,Maharashtra
C013521,Premium,Gold,Bengaluru,Karnataka
C013522,Affluent,Gold,Hyderabad,Telangana
C013524,Premium,Travel Platinum,Pune,Maharashtra
C013528,Affluent,Membership Rewards,Chennai,Tamil Nadu
C013529,Mass Affluent,Travel Platinum,Mumbai,Maharashtra
C013532,Upper Middle,Travel Platinum,Ahmedabad,Gujarat
C013534,Upper Middle,Travel Platinum,Pune,Maharashtra
C013536,Affluent,Gold,Gurugram,Haryana
C013540,Mass Affluent,Travel Platinum,Mumbai,Maharashtra
C013543,Affluent,Platinum,Bengaluru,Karnataka
C013547,Mass Affluent,SmartEarn,Hyderabad,Telangana
C013552,Affluent,Membership Rewards,Delhi,Delhi
C013553,Upper Middle,Platinum,Gurugram,Haryana
C013555,Affluent,Travel Platinum,Mumbai,Maharashtra
C013556,Premium,Gold,Bengaluru,Karnataka
C013557,Upper Middle,Travel Platinum,Kolkata,West Bengal
C013558,Affluent,Corporate,Delhi,Delhi
C013560,Premium,Membership Rewards,Ahmedabad,Gujarat
C013561,Upper Middle,Platinum,Bengaluru,Karnataka
C013562,Premium,Gold,Delhi,Delhi
C013563,Premium,SmartEarn,Bengaluru,Karnataka
C013564,Upper Middle,Gold,Delhi,Delhi
C013566,Upper Middle,SmartEarn,Delhi,Delhi
C013571,Upper Middle,Travel Platinum,Hyderabad,Telangana
C013575,Premium,Travel Platinum,Delhi,Delhi
C013576,Upper Middle,Platinum,Hyderabad,Telangana
C013584,Upper Middle,Gold,Mumbai,Maharashtra
C013585,Premium,Membership Rewards,Ahmedabad,Gujarat
C013589,Premium,Membership Rewards,Delhi,Delhi
C013590,Affluent,Membership Rewards,Delhi,Delhi
C013592,Affluent,SmartEarn,Delhi,Delhi
C013593,Affluent,Platinum,Hyderabad,Telangana
C013595,Affluent,Platinum,Gurugram,Haryana
C013596,Affluent,Gold,Mumbai,Maharashtra
C013597,Affluent,SmartEarn,Chennai,Tamil Nadu
C013598,Affluent,Gold,Delhi,Delhi
C013603,Affluent,Travel Platinum,Bengaluru,Karnataka
C013608,Mass Affluent,Platinum,Mumbai,Maharashtra
C013611,Affluent,Gold,Mumbai,Maharashtra
C013612,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C013617,Premium,Travel Platinum,Mumbai,Maharashtra
C013618,Affluent,SmartEarn,Kolkata,West Bengal
C013619,Premium,Gold,Chennai,Tamil Nadu
C013620,Affluent,Gold,Mumbai,Maharashtra
C013622,Upper Middle,Platinum,Pune,Maharashtra
C013623,Premium,Platinum,Pune,Maharashtra
C013624,Affluent,Travel Platinum,Hyderabad,Telangana
C013626,Mass Affluent,Platinum,Mumbai,Maharashtra
C013627,Affluent,SmartEarn,Delhi,Delhi
C013629,Affluent,SmartEarn,Delhi,Delhi
C013631,Affluent,SmartEarn,Hyderabad,Telangana
C013638,Affluent,SmartEarn,Gurugram,Haryana
C013641,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C013643,Affluent,Travel Platinum,Delhi,Delhi
C013644,Affluent,Platinum,Bengaluru,Karnataka
C013645,Affluent,Gold,Mumbai,Maharashtra
C013646,Premium,Membership Rewards,Chennai,Tamil Nadu
C013647,Affluent,Platinum,Jaipur,Rajasthan
C013648,Premium,SmartEarn,Bengaluru,Karnataka
C013650,Affluent,Membership Rewards,Bengaluru,Karnataka
C013651,Affluent,Platinum,Mumbai,Maharashtra
C013652,Affluent,Membership Rewards,Hyderabad,Telangana
C013653,Affluent,Gold,Ahmedabad,Gujarat
C013657,Premium,Gold,Mumbai,Maharashtra
C013660,Premium,Gold,Mumbai,Maharashtra
C013662,Premium,Platinum,Kolkata,West Bengal
C013665,Affluent,SmartEarn,Bengaluru,Karnataka
C013666,Premium,SmartEarn,Mumbai,Maharashtra
C013668,Affluent,Membership Rewards,Gurugram,Haryana
C013669,Affluent,Gold,Delhi,Delhi
C013670,Affluent,Platinum,Mumbai,Maharashtra
C013671,Affluent,Gold,Pune,Maharashtra
C013673,Premium,Corporate,Delhi,Delhi
C013674,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C013675,Affluent,Platinum,Pune,Maharashtra
C013677,Upper Middle,Platinum,Bengaluru,Karnataka
C013678,Premium,Travel Platinum,Bengaluru,Karnataka
C013679,Premium,Membership Rewards,Hyderabad,Telangana
C013682,Premium,SmartEarn,Hyderabad,Telangana
C013683,Premium,Corporate,Bengaluru,Karnataka
C013684,Affluent,Travel Platinum,Mumbai,Maharashtra
C013685,Affluent,SmartEarn,Ahmedabad,Gujarat
C013686,Affluent,Gold,Bengaluru,Karnataka
C013687,Affluent,Gold,Bengaluru,Karnataka
C013690,Premium,Membership Rewards,Ahmedabad,Gujarat
C013691,Upper Middle,Travel Platinum,Delhi,Delhi
C013693,Affluent,Platinum,Hyderabad,Telangana
C013695,Premium,Gold,Gurugram,Haryana
C013698,Premium,Membership Rewards,Mumbai,Maharashtra
C013699,Affluent,Gold,Mumbai,Maharashtra
C013700,Premium,Gold,Delhi,Delhi
C013701,Premium,Gold,Mumbai,Maharashtra
C013702,Affluent,Platinum,Delhi,Delhi
C013706,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C013709,Affluent,Gold,Hyderabad,Telangana
C013710,Premium,SmartEarn,Delhi,Delhi
C013711,Premium,Travel Platinum,Hyderabad,Telangana
C013712,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C013713,Premium,Membership Rewards,Kolkata,West Bengal
C013721,Premium,Corporate,Bengaluru,Karnataka
C013722,Affluent,Platinum,Pune,Maharashtra
C013724,Affluent,Gold,Bengaluru,Karnataka
C013725,Affluent,Platinum,Hyderabad,Telangana
C013726,Premium,Platinum,Chennai,Tamil Nadu
C013728,Premium,Membership Rewards,Mumbai,Maharashtra
C013731,Premium,Membership Rewards,Delhi,Delhi
C013732,Affluent,Travel Platinum,Bengaluru,Karnataka
C013734,Affluent,Membership Rewards,Ahmedabad,Gujarat
C013735,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C013736,Premium,Corporate,Gurugram,Haryana
C013737,Premium,Membership Rewards,Delhi,Delhi
C013738,Affluent,Gold,Bengaluru,Karnataka
C013739,Premium,SmartEarn,Delhi,Delhi
C013741,Premium,SmartEarn,Jaipur,Rajasthan
C013743,Affluent,Corporate,Delhi,Delhi
C013745,Premium,Gold,Jaipur,Rajasthan
C013746,Premium,Membership Rewards,Hyderabad,Telangana
C013747,Mass Affluent,Platinum,Pune,Maharashtra
C013749,Affluent,SmartEarn,Bengaluru,Karnataka
C013751,Affluent,Membership Rewards,Mumbai,Maharashtra
C013752,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C013755,Affluent,Travel Platinum,Mumbai,Maharashtra
C013756,Premium,Platinum,Delhi,Delhi
C013759,Upper Middle,SmartEarn,Hyderabad,Telangana
C013762,Premium,Gold,Mumbai,Maharashtra
C013763,Premium,Gold,Pune,Maharashtra
C013764,Upper Middle,Membership Rewards,Hyderabad,Telangana
C013767,Premium,SmartEarn,Hyderabad,Telangana
C013768,Affluent,Membership Rewards,Hyderabad,Telangana
C013771,Premium,Platinum,Hyderabad,Telangana
C013775,Mass Affluent,Gold,Mumbai,Maharashtra
C013778,Affluent,SmartEarn,Delhi,Delhi
C013781,Premium,Membership Rewards,Mumbai,Maharashtra
C013783,Premium,Travel Platinum,Bengaluru,Karnataka
C013786,Premium,Platinum,Pune,Maharashtra
C013787,Upper Middle,Platinum,Bengaluru,Karnataka
C013788,Upper Middle,Platinum,Delhi,Delhi
C013791,Upper Middle,SmartEarn,Hyderabad,Telangana
C013793,Mass Affluent,Travel Platinum,Delhi,Delhi
C013796,Premium,Travel Platinum,Hyderabad,Telangana
C013797,Mass Affluent,Gold,Pune,Maharashtra
C013798,Mass Affluent,Travel Platinum,Ahmedabad,Gujarat
C013799,Affluent,Gold,Pune,Maharashtra
C013802,Premium,Corporate,Mumbai,Maharashtra
C013803,Mass Affluent,Gold,Bengaluru,Karnataka
C013804,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C013805,Premium,Platinum,Bengaluru,Karnataka
C013806,Affluent,Corporate,Pune,Maharashtra
C013807,Affluent,Platinum,Delhi,Delhi
C013811,Affluent,Platinum,Mumbai,Maharashtra
C013812,Premium,SmartEarn,Mumbai,Maharashtra
C013813,Premium,Platinum,Ahmedabad,Gujarat
C013814,Premium,Travel Platinum,Hyderabad,Telangana
C013816,Premium,Gold,Delhi,Delhi
C013817,Affluent,Gold,Gurugram,Haryana
C013819,Premium,Platinum,Gurugram,Haryana
C013821,Affluent,SmartEarn,Hyderabad,Telangana
C013823,Affluent,Gold,Mumbai,Maharashtra
C013825,Premium,Corporate,Gurugram,Haryana
C013827,Affluent,Gold,Kolkata,West Bengal
C013828,Premium,SmartEarn,Delhi,Delhi
C013830,Premium,Corporate,Pune,Maharashtra
C013831,Affluent,Gold,Delhi,Delhi
C013832,Affluent,Platinum,Bengaluru,Karnataka
C013837,Premium,Membership Rewards,Bengaluru,Karnataka
C013839,Affluent,Platinum,Hyderabad,Telangana
C013840,Mass Affluent,Gold,Hyderabad,Telangana
C013841,Premium,Gold,Pune,Maharashtra
C013842,Premium,Travel Platinum,Bengaluru,Karnataka
C013844,Premium,SmartEarn,Bengaluru,Karnataka
C013847,Premium,Travel Platinum,Mumbai,Maharashtra
C013848,Affluent,SmartEarn,Delhi,Delhi
C013849,Premium,Gold,Chennai,Tamil Nadu
C013851,Affluent,SmartEarn,Delhi,Delhi
C013852,Affluent,Membership Rewards,Delhi,Delhi
C013853,Affluent,Travel Platinum,Mumbai,Maharashtra
C013854,Premium,Platinum,Gurugram,Haryana
C013856,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C013857,Upper Middle,Platinum,Pune,Maharashtra
C013858,Upper Middle,Gold,Bengaluru,Karnataka
C013859,Affluent,SmartEarn,Pune,Maharashtra
C013860,Upper Middle,Platinum,Delhi,Delhi
C013861,Premium,Travel Platinum,Delhi,Delhi
C013862,Affluent,Platinum,Mumbai,Maharashtra
C013863,Affluent,Platinum,Ahmedabad,Gujarat
C013865,Affluent,Travel Platinum,Pune,Maharashtra
C013869,Affluent,Gold,Bengaluru,Karnataka
C013870,Affluent,Travel Platinum,Mumbai,Maharashtra
C013871,Premium,Corporate,Delhi,Delhi
C013873,Affluent,SmartEarn,Hyderabad,Telangana
C013874,Premium,Gold,Kolkata,West Bengal
C013876,Upper Middle,Membership Rewards,Pune,Maharashtra
C013877,Affluent,SmartEarn,Hyderabad,Telangana
C013879,Premium,Membership Rewards,Kolkata,West Bengal
C013880,Affluent,Gold,Delhi,Delhi
C013882,Affluent,Travel Platinum,Chennai,Tamil Nadu
C013883,Affluent,SmartEarn,Mumbai,Maharashtra
C013886,Upper Middle,SmartEarn,Chennai,Tamil Nadu
C013888,Affluent,Membership Rewards,Delhi,Delhi
C013889,Affluent,SmartEarn,Hyderabad,Telangana
C013893,Premium,Membership Rewards,Hyderabad,Telangana
C013894,Mass Affluent,Travel Platinum,Mumbai,Maharashtra
C013895,Affluent,Platinum,Mumbai,Maharashtra
C013896,Affluent,Platinum,Mumbai,Maharashtra
C013897,Premium,Gold,Hyderabad,Telangana
C013898,Affluent,Platinum,Pune,Maharashtra
C013899,Affluent,Corporate,Mumbai,Maharashtra
C013900,Premium,SmartEarn,Bengaluru,Karnataka
C013901,Affluent,Platinum,Chennai,Tamil Nadu
C013902,Upper Middle,Membership Rewards,Pune,Maharashtra
C013903,Upper Middle,SmartEarn,Mumbai,Maharashtra
C013904,Affluent,Corporate,Delhi,Delhi
C013905,Affluent,SmartEarn,Gurugram,Haryana
C013906,Affluent,SmartEarn,Chennai,Tamil Nadu
C013907,Upper Middle,Membership Rewards,Ahmedabad,Gujarat
C013909,Affluent,Membership Rewards,Bengaluru,Karnataka
C013911,Mass Affluent,Gold,Ahmedabad,Gujarat
C013913,Premium,Platinum,Chennai,Tamil Nadu
C013914,Affluent,Membership Rewards,Mumbai,Maharashtra
C013915,Affluent,Gold,Delhi,Delhi
C013917,Affluent,SmartEarn,Pune,Maharashtra
C013918,Premium,Corporate,Mumbai,Maharashtra
C013921,Affluent,Corporate,Hyderabad,Telangana
C013922,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C013923,Mass Affluent,Platinum,Bengaluru,Karnataka
C013925,Premium,Gold,Pune,Maharashtra
C013926,Upper Middle,Platinum,Hyderabad,Telangana
C013929,Affluent,Corporate,Mumbai,Maharashtra
C013931,Premium,Membership Rewards,Hyderabad,Telangana
C013932,Affluent,SmartEarn,Mumbai,Maharashtra
C013935,Upper Middle,Membership Rewards,Pune,Maharashtra
C013937,Premium,Gold,Delhi,Delhi
C013939,Affluent,Membership Rewards,Mumbai,Maharashtra
C013940,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C013941,Affluent,SmartEarn,Delhi,Delhi
C013942,Premium,Gold,Mumbai,Maharashtra
C013944,Affluent,Membership Rewards,Bengaluru,Karnataka
C013945,Premium,SmartEarn,Pune,Maharashtra
C013946,Affluent,Platinum,Delhi,Delhi
C013951,Premium,Travel Platinum,Mumbai,Maharashtra
C013953,Premium,SmartEarn,Delhi,Delhi
C013954,Premium,Travel Platinum,Bengaluru,Karnataka
C013955,Premium,SmartEarn,Mumbai,Maharashtra
C013959,Affluent,Membership Rewards,Hyderabad,Telangana
C013961,Premium,Gold,Mumbai,Maharashtra
C013964,Premium,Gold,Chennai,Tamil Nadu
C013967,Affluent,Membership Rewards,Gurugram,Haryana
C013968,Upper Middle,Membership Rewards,Pune,Maharashtra
C013971,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C013972,Premium,SmartEarn,Pune,Maharashtra
C013975,Affluent,SmartEarn,Chennai,Tamil Nadu
C013976,Premium,Platinum,Bengaluru,Karnataka
C013977,Affluent,Platinum,Chennai,Tamil Nadu
C013979,Premium,Gold,Gurugram,Haryana
C013982,Affluent,Membership Rewards,Bengaluru,Karnataka
C013983,Affluent,Gold,Delhi,Delhi
C013986,Premium,Corporate,Mumbai,Maharashtra
C013987,Mass Affluent,SmartEarn,Kolkata,West Bengal
C013993,Premium,Travel Platinum,Pune,Maharashtra
C013995,Upper Middle,Corporate,Mumbai,Maharashtra
C013997,Affluent,Gold,Pune,Maharashtra
C013999,Premium,Gold,Kolkata,West Bengal
C014001,Affluent,SmartEarn,Gurugram,Haryana
C014002,Premium,Gold,Delhi,Delhi
C014003,Affluent,SmartEarn,Bengaluru,Karnataka
C014005,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C014007,Upper Middle,Membership Rewards,Ahmedabad,Gujarat
C014008,Premium,Travel Platinum,Chennai,Tamil Nadu
C014009,Affluent,SmartEarn,Delhi,Delhi
C014012,Premium,Gold,Pune,Maharashtra
C014014,Premium,Platinum,Bengaluru,Karnataka
C014017,Upper Middle,Platinum,Hyderabad,Telangana
C014020,Affluent,Membership Rewards,Pune,Maharashtra
C014021,Premium,Travel Platinum,Gurugram,Haryana
C014023,Affluent,Gold,Mumbai,Maharashtra
C014024,Affluent,Gold,Chennai,Tamil Nadu
C014027,Affluent,Gold,Mumbai,Maharashtra
C014028,Affluent,Membership Rewards,Jaipur,Rajasthan
C014029,Affluent,Travel Platinum,Pune,Maharashtra
C014030,Premium,Gold,Bengaluru,Karnataka
C014031,Affluent,Corporate,Chennai,Tamil Nadu
C014032,Affluent,Membership Rewards,Delhi,Delhi
C014033,Affluent,Gold,Pune,Maharashtra
C014034,Premium,Travel Platinum,Delhi,Delhi
C014036,Premium,Platinum,Delhi,Delhi
C014038,Upper Middle,SmartEarn,Mumbai,Maharashtra
C014040,Premium,Travel Platinum,Bengaluru,Karnataka
C014041,Premium,Corporate,Delhi,Delhi
C014042,Affluent,Gold,Jaipur,Rajasthan
C014043,Upper Middle,Gold,Ahmedabad,Gujarat
C014044,Affluent,Corporate,Mumbai,Maharashtra
C014045,Premium,Platinum,Pune,Maharashtra
C014046,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C014047,Premium,Membership Rewards,Bengaluru,Karnataka
C014050,Premium,Platinum,Delhi,Delhi
C014052,Premium,Membership Rewards,Mumbai,Maharashtra
C014053,Premium,Platinum,Mumbai,Maharashtra
C014056,Upper Middle,SmartEarn,Bengaluru,Karnataka
C014060,Premium,Gold,Ahmedabad,Gujarat
C014061,Affluent,Corporate,Mumbai,Maharashtra
C014062,Premium,Gold,Kolkata,West Bengal
C014065,Premium,Travel Platinum,Pune,Maharashtra
C014066,Affluent,Membership Rewards,Kolkata,West Bengal
C014067,Upper Middle,Platinum,Hyderabad,Telangana
C014069,Premium,Travel Platinum,Mumbai,Maharashtra
C014070,Mass Affluent,Corporate,Pune,Maharashtra
C014073,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C014074,Upper Middle,Platinum,Mumbai,Maharashtra
C014076,Premium,Gold,Mumbai,Maharashtra
C014077,Affluent,Platinum,Kolkata,West Bengal
C014079,Affluent,Membership Rewards,Bengaluru,Karnataka
C014080,Affluent,SmartEarn,Mumbai,Maharashtra
C014081,Affluent,Membership Rewards,Ahmedabad,Gujarat
C014084,Affluent,Platinum,Kolkata,West Bengal
C014085,Affluent,Membership Rewards,Chennai,Tamil Nadu
C014088,Upper Middle,Gold,Hyderabad,Telangana
C014089,Premium,SmartEarn,Delhi,Delhi
C014091,Premium,Membership Rewards,Mumbai,Maharashtra
C014093,Affluent,Travel Platinum,Delhi,Delhi
C014095,Mass Affluent,Platinum,Delhi,Delhi
C014097,Premium,Corporate,Bengaluru,Karnataka
C014099,Premium,Platinum,Mumbai,Maharashtra
C014100,Upper Middle,Corporate,Delhi,Delhi
C014101,Premium,Gold,Bengaluru,Karnataka
C014102,Upper Middle,Travel Platinum,Ahmedabad,Gujarat
C014104,Upper Middle,Gold,Kolkata,West Bengal
C014108,Premium,Travel Platinum,Delhi,Delhi
C014110,Mass Affluent,Platinum,Gurugram,Haryana
C014111,Premium,Travel Platinum,Gurugram,Haryana
C014113,Upper Middle,Corporate,Bengaluru,Karnataka
C014115,Affluent,Gold,Delhi,Delhi
C014118,Affluent,Gold,Hyderabad,Telangana
C014120,Affluent,Travel Platinum,Kolkata,West Bengal
C014123,Premium,Membership Rewards,Gurugram,Haryana
C014124,Affluent,SmartEarn,Kolkata,West Bengal
C014125,Affluent,Gold,Bengaluru,Karnataka
C014128,Premium,Corporate,Chennai,Tamil Nadu
C014130,Upper Middle,Gold,Mumbai,Maharashtra
C014131,Affluent,Gold,Pune,Maharashtra
C014132,Mass Affluent,Membership Rewards,Chennai,Tamil Nadu
C014134,Affluent,Membership Rewards,Ahmedabad,Gujarat
C014136,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C014137,Affluent,Platinum,Mumbai,Maharashtra
C014139,Affluent,Gold,Bengaluru,Karnataka
C014141,Premium,Platinum,Chennai,Tamil Nadu
C014142,Premium,Travel Platinum,Kolkata,West Bengal
C014143,Affluent,SmartEarn,Delhi,Delhi
C014144,Affluent,Platinum,Hyderabad,Telangana
C014147,Affluent,Travel Platinum,Mumbai,Maharashtra
