TransactionID,TransactionDate,FY,Quarter,Month,FiscalMonthOrder,CalendarYear,MonthNo,CustomerID,CardNetwork,CardVariant,CustomerSegment,City,State,MerchantCategory,MerchantName,Channel,TransactionAmount_INR
T00356550,2025-11-24,FY25-26,Q3,Nov-25,8,2025,11,C012830,AmEx,Platinum,Premium,Bengaluru,Karnataka,Entertainment,BookMyShow,Online,876.0
T00167895,2025-06-27,FY25-26,Q1,Jun-25,3,2025,6,C006050,AmEx,Gold,Premium,Mumbai,Maharashtra,Dining,Barbeque Nation,POS,1428.0
T00269616,2025-11-13,FY25-26,Q3,Nov-25,8,2025,11,C009719,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Dining,Mainland China,POS,2024.0
T00231178,2025-12-14,FY25-26,Q3,Dec-25,9,2025,12,C008345,AmEx,Platinum,Upper Middle,Bengaluru,Karnataka,Travel,Akbar Travels,Online,8550.0
T00063256,2025-06-30,FY25-26,Q1,Jun-25,3,2025,6,C002280,AmEx,Membership Rewards,Premium,Chennai,Tamil Nadu,Luxury Retail,Shoppers Stop,POS,8333.0
T00042396,2025-05-27,FY25-26,Q1,May-25,2,2025,5,C001532,AmEx,Gold,Premium,Mumbai,Maharashtra,Hotels,Taj Hotels,Online,8220.0
T00591458,2025-05-14,FY25-26,Q1,May-25,2,2025,5,C021270,AmEx,Gold,Premium,Mumbai,Maharashtra,Dining,Starbucks,POS,3080.0
T00447767,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C016111,AmEx,SmartEarn,Premium,Kolkata,West Bengal,Luxury Retail,Sephora,Online,4872.0
T00603939,2025-06-12,FY25-26,Q1,Jun-25,3,2025,6,C021714,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Entertainment,BookMyShow,Online,616.0
T00658718,2025-06-18,FY25-26,Q1,Jun-25,3,2025,6,C023688,AmEx,Gold,Premium,Mumbai,Maharashtra,Luxury Retail,Shoppers Stop,POS,5197.0
T00805526,2026-01-29,FY25-26,Q4,Jan-26,10,2026,1,C028963,AmEx,Platinum,Upper Middle,Mumbai,Maharashtra,Dining,Mainland China,POS,1092.0
T00382761,2025-07-07,FY25-26,Q2,Jul-25,4,2025,7,C013764,AmEx,Membership Rewards,Upper Middle,Hyderabad,Telangana,Hotels,Taj Hotels,Online,2532.0
T00416504,2025-04-18,FY25-26,Q1,Apr-25,1,2025,4,C014973,AmEx,Gold,Premium,Delhi,Delhi,Dining,Swiggy Dineout,POS,1228.0
T00630409,2025-12-12,FY25-26,Q3,Dec-25,9,2025,12,C022674,AmEx,Gold,Premium,Hyderabad,Telangana,E-commerce,Nykaa,Online,3204.0
T00174144,2025-04-15,FY25-26,Q1,Apr-25,1,2025,4,C006277,AmEx,Travel Platinum,Affluent,Kolkata,West Bengal,Luxury Retail,Sephora,POS,24646.0
T00375477,2026-01-30,FY25-26,Q4,Jan-26,10,2026,1,C013500,AmEx,Travel Platinum,Premium,Mumbai,Maharashtra,E-commerce,Nykaa,POS,1163.0
T00451195,2025-06-03,FY25-26,Q1,Jun-25,3,2025,6,C016237,AmEx,Gold,Premium,Bengaluru,Karnataka,Dining,Swiggy Dineout,POS,2132.0
T00170592,2026-03-22,FY25-26,Q4,Mar-26,12,2026,3,C006149,AmEx,Gold,Mass Affluent,Kolkata,West Bengal,Travel,Akbar Travels,POS,1645.0
T00293043,2025-12-08,FY25-26,Q3,Dec-25,9,2025,12,C010558,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Dining,Swiggy Dineout,POS,1152.0
T00247844,2026-03-02,FY25-26,Q4,Mar-26,12,2026,3,C008940,AmEx,Platinum,Affluent,Delhi,Delhi,Dining,Barbeque Nation,POS,1500.0
T00103359,2025-11-19,FY25-26,Q3,Nov-25,8,2025,11,C003716,AmEx,Platinum,Affluent,Jaipur,Rajasthan,E-commerce,Myntra,Online,1476.0
T00821738,2026-03-03,FY25-26,Q4,Mar-26,12,2026,3,C029544,AmEx,Gold,Affluent,Mumbai,Maharashtra,E-commerce,Ajio,Online,1940.0
T00768108,2025-08-02,FY25-26,Q2,Aug-25,5,2025,8,C027606,AmEx,Platinum,Premium,Mumbai,Maharashtra,Travel,Air India,POS,11270.0
T00380920,2026-01-04,FY25-26,Q4,Jan-26,10,2026,1,C013698,AmEx,Membership Rewards,Premium,Mumbai,Maharashtra,Dining,Zomato Dining,POS,2348.0
T00623688,2025-09-29,FY25-26,Q2,Sep-25,6,2025,9,C022432,AmEx,Membership Rewards,Upper Middle,Gurugram,Haryana,E-commerce,Myntra,Online,824.0
T00798453,2026-02-28,FY25-26,Q4,Feb-26,11,2026,2,C028705,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Travel,Yatra,POS,4045.0
T00465537,2026-03-11,FY25-26,Q4,Mar-26,12,2026,3,C016752,AmEx,Platinum,Mass Affluent,Chennai,Tamil Nadu,Hotels,Marriott,Online,3696.0
T00233115,2025-09-18,FY25-26,Q2,Sep-25,6,2025,9,C008418,AmEx,Platinum,Premium,Delhi,Delhi,Travel,IRCTC,POS,5952.0
T00056045,2025-10-17,FY25-26,Q3,Oct-25,7,2025,10,C002018,AmEx,Platinum,Premium,Hyderabad,Telangana,Grocery,BigBasket,POS,4540.0
T00271349,2025-11-01,FY25-26,Q3,Nov-25,8,2025,11,C009784,AmEx,Platinum,Affluent,Delhi,Delhi,Fuel,IndianOil,POS,1220.0
T00817247,2025-07-19,FY25-26,Q2,Jul-25,4,2025,7,C029386,AmEx,Gold,Affluent,Delhi,Delhi,Grocery,Reliance Fresh,POS,596.0
T00844452,2025-05-13,FY25-26,Q1,May-25,2,2025,5,C030359,AmEx,Gold,Premium,Pune,Maharashtra,Travel,Air India,Online,6803.0
T00877119,2026-03-17,FY25-26,Q4,Mar-26,12,2026,3,C031536,AmEx,Gold,Premium,Kolkata,West Bengal,Fuel,HPCL,POS,1484.0
T00074195,2025-04-21,FY25-26,Q1,Apr-25,1,2025,4,C002672,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Dining,Zomato Dining,POS,652.0
T00414623,2026-01-08,FY25-26,Q4,Jan-26,10,2026,1,C014904,AmEx,Gold,Affluent,Hyderabad,Telangana,Education,Great Learning,Online,4388.0
T00581307,2025-09-28,FY25-26,Q2,Sep-25,6,2025,9,C020902,AmEx,Gold,Premium,Gurugram,Haryana,Dining,Mainland China,POS,748.0
T00268931,2025-07-25,FY25-26,Q2,Jul-25,4,2025,7,C009693,AmEx,Corporate,Premium,Mumbai,Maharashtra,E-commerce,Ajio,Online,1314.0
T00536178,2026-01-21,FY25-26,Q4,Jan-26,10,2026,1,C019285,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Grocery,Nature's Basket,POS,828.0
T00160280,2025-08-21,FY25-26,Q2,Aug-25,5,2025,8,C005782,AmEx,Gold,Mass Affluent,Delhi,Delhi,Travel,Air India,POS,4915.0
T00283007,2025-05-12,FY25-26,Q1,May-25,2,2025,5,C010197,AmEx,Gold,Upper Middle,Gurugram,Haryana,Luxury Retail,Sephora,POS,5723.0
T00719744,2026-01-16,FY25-26,Q4,Jan-26,10,2026,1,C025885,AmEx,SmartEarn,Premium,Hyderabad,Telangana,Travel,IRCTC,POS,9139.0
T00076056,2025-09-17,FY25-26,Q2,Sep-25,6,2025,9,C002741,AmEx,Travel Platinum,Affluent,Mumbai,Maharashtra,E-commerce,Ajio,Online,3294.0
T00759421,2025-11-01,FY25-26,Q3,Nov-25,8,2025,11,C027294,AmEx,Platinum,Affluent,Chennai,Tamil Nadu,Dining,Mainland China,POS,1148.0
T00840736,2025-10-12,FY25-26,Q3,Oct-25,7,2025,10,C030225,AmEx,Corporate,Upper Middle,Mumbai,Maharashtra,E-commerce,Nykaa,Online,3776.0
T00686510,2025-06-06,FY25-26,Q1,Jun-25,3,2025,6,C024692,AmEx,Gold,Premium,Hyderabad,Telangana,Electronics,Apple India,Online,3571.0
T00795416,2025-08-16,FY25-26,Q2,Aug-25,5,2025,8,C028596,AmEx,Membership Rewards,Mass Affluent,Delhi,Delhi,Entertainment,Netflix,Online,1308.0
T00175987,2026-03-10,FY25-26,Q4,Mar-26,12,2026,3,C006344,AmEx,Membership Rewards,Mass Affluent,Delhi,Delhi,Grocery,Blinkit,POS,400.0
T00794832,2025-12-26,FY25-26,Q3,Dec-25,9,2025,12,C028573,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Electronics,Reliance Digital,POS,1848.0
T00364412,2025-07-26,FY25-26,Q2,Jul-25,4,2025,7,C013110,AmEx,Travel Platinum,Mass Affluent,Hyderabad,Telangana,Luxury Retail,Tata CLiQ Luxury,POS,17321.0
T00151502,2025-09-13,FY25-26,Q2,Sep-25,6,2025,9,C005459,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Entertainment,BookMyShow,Online,1468.0
T00743932,2025-10-07,FY25-26,Q3,Oct-25,7,2025,10,C026742,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Luxury Retail,Shoppers Stop,POS,3870.0
T00425691,2025-08-31,FY25-26,Q2,Aug-25,5,2025,8,C015308,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Travel,IRCTC,POS,4896.0
T00852439,2025-06-14,FY25-26,Q1,Jun-25,3,2025,6,C030654,AmEx,SmartEarn,Upper Middle,Gurugram,Haryana,Dining,Swiggy Dineout,POS,424.0
T00804936,2025-12-14,FY25-26,Q3,Dec-25,9,2025,12,C028942,AmEx,Membership Rewards,Affluent,Hyderabad,Telangana,Dining,Barbeque Nation,Online,7584.0
T00272488,2025-12-31,FY25-26,Q3,Dec-25,9,2025,12,C009824,AmEx,SmartEarn,Premium,Chennai,Tamil Nadu,E-commerce,Ajio,Online,5638.0
T00032147,2026-03-08,FY25-26,Q4,Mar-26,12,2026,3,C001158,AmEx,Membership Rewards,Affluent,Gurugram,Haryana,Dining,Mainland China,POS,632.0
T00443340,2025-09-22,FY25-26,Q2,Sep-25,6,2025,9,C015950,AmEx,Platinum,Affluent,Chennai,Tamil Nadu,Electronics,Croma,POS,3830.0
T00012523,2025-05-14,FY25-26,Q1,May-25,2,2025,5,C000457,AmEx,Gold,Affluent,Bengaluru,Karnataka,Hotels,ITC Hotels,POS,8226.0
T00399402,2025-04-08,FY25-26,Q1,Apr-25,1,2025,4,C014355,AmEx,SmartEarn,Upper Middle,Delhi,Delhi,Dining,Starbucks,POS,1184.0
T00181941,2026-01-16,FY25-26,Q4,Jan-26,10,2026,1,C006560,AmEx,Gold,Premium,Kolkata,West Bengal,Dining,Barbeque Nation,Online,1720.0
T00542543,2026-02-13,FY25-26,Q4,Feb-26,11,2026,2,C019515,AmEx,Gold,Premium,Pune,Maharashtra,Dining,Zomato Dining,POS,1208.0
T00407479,2025-07-28,FY25-26,Q2,Jul-25,4,2025,7,C014649,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Travel,IndiGo,POS,15584.0
T00120076,2025-11-22,FY25-26,Q3,Nov-25,8,2025,11,C004321,AmEx,Gold,Upper Middle,Kolkata,West Bengal,Grocery,Reliance Fresh,Online,860.0
T00743198,2025-05-18,FY25-26,Q1,May-25,2,2025,5,C026716,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Electronics,Apple India,Online,691.0
T00043548,2026-03-30,FY25-26,Q4,Mar-26,12,2026,3,C001571,AmEx,Travel Platinum,Premium,Pune,Maharashtra,Grocery,Reliance Fresh,Online,1112.0
T00317608,2026-03-06,FY25-26,Q4,Mar-26,12,2026,3,C011424,AmEx,SmartEarn,Premium,Hyderabad,Telangana,Dining,Barbeque Nation,Online,1228.0
T00752882,2025-07-06,FY25-26,Q2,Jul-25,4,2025,7,C027064,AmEx,Travel Platinum,Affluent,Mumbai,Maharashtra,Dining,Swiggy Dineout,POS,2172.0
T00618868,2025-05-24,FY25-26,Q1,May-25,2,2025,5,C022257,AmEx,Corporate,Upper Middle,Jaipur,Rajasthan,Entertainment,Spotify,Online,1084.0
T00543240,2026-01-20,FY25-26,Q4,Jan-26,10,2026,1,C019540,AmEx,Travel Platinum,Affluent,Delhi,Delhi,Healthcare,Practo,POS,926.0
T00728135,2025-05-21,FY25-26,Q1,May-25,2,2025,5,C026181,AmEx,Travel Platinum,Upper Middle,Chennai,Tamil Nadu,Fuel,IndianOil,POS,1552.0
T00470302,2025-05-22,FY25-26,Q1,May-25,2,2025,5,C016924,AmEx,SmartEarn,Premium,Bengaluru,Karnataka,Education,Byju's,Online,2064.0
T00463486,2026-02-26,FY25-26,Q4,Feb-26,11,2026,2,C016678,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Travel,MakeMyTrip,POS,4800.0
T00219491,2025-08-24,FY25-26,Q2,Aug-25,5,2025,8,C007921,AmEx,Platinum,Affluent,Pune,Maharashtra,Luxury Retail,Tata CLiQ Luxury,POS,2352.0
T00803942,2025-09-19,FY25-26,Q2,Sep-25,6,2025,9,C028906,AmEx,Gold,Upper Middle,Gurugram,Haryana,Dining,Zomato Dining,POS,1292.0
T00499886,2025-06-04,FY25-26,Q1,Jun-25,3,2025,6,C017976,AmEx,Travel Platinum,Premium,Delhi,Delhi,E-commerce,Amazon India,Online,5774.0
T00223406,2025-08-25,FY25-26,Q2,Aug-25,5,2025,8,C008065,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Luxury Retail,Shoppers Stop,POS,14958.0
T00278343,2025-06-13,FY25-26,Q1,Jun-25,3,2025,6,C010033,AmEx,Membership Rewards,Mass Affluent,Bengaluru,Karnataka,Hotels,Taj Hotels,Online,4086.0
T00768459,2025-08-01,FY25-26,Q2,Aug-25,5,2025,8,C027618,AmEx,Gold,Upper Middle,Chennai,Tamil Nadu,Grocery,BigBasket,POS,1460.0
T00243594,2026-01-23,FY25-26,Q4,Jan-26,10,2026,1,C008791,AmEx,Membership Rewards,Premium,Mumbai,Maharashtra,Hotels,OYO Premium,Online,4374.0
T00353160,2026-01-09,FY25-26,Q4,Jan-26,10,2026,1,C012707,AmEx,Corporate,Upper Middle,Gurugram,Haryana,Travel,Akbar Travels,POS,6470.0
T00127386,2025-05-23,FY25-26,Q1,May-25,2,2025,5,C004589,AmEx,Corporate,Premium,Bengaluru,Karnataka,Education,Great Learning,Online,4063.0
T00044776,2025-07-20,FY25-26,Q2,Jul-25,4,2025,7,C001615,AmEx,Membership Rewards,Premium,Delhi,Delhi,Fuel,Shell,Online,1848.0
T00621867,2026-01-15,FY25-26,Q4,Jan-26,10,2026,1,C022365,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Luxury Retail,Lifestyle,Online,1540.0
T00144731,2025-05-15,FY25-26,Q1,May-25,2,2025,5,C005217,AmEx,Gold,Premium,Mumbai,Maharashtra,Entertainment,Spotify,Online,1408.0
T00121921,2025-12-10,FY25-26,Q3,Dec-25,9,2025,12,C004389,AmEx,SmartEarn,Premium,Pune,Maharashtra,Dining,Zomato Dining,POS,2000.0
T00011602,2026-02-11,FY25-26,Q4,Feb-26,11,2026,2,C000424,AmEx,Gold,Affluent,Bengaluru,Karnataka,Education,Great Learning,POS,17970.0
T00466581,2025-11-23,FY25-26,Q3,Nov-25,8,2025,11,C016789,AmEx,Platinum,Mass Affluent,Mumbai,Maharashtra,E-commerce,Flipkart,Online,5526.0
T00835731,2026-03-18,FY25-26,Q4,Mar-26,12,2026,3,C030044,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Dining,Zomato Dining,POS,1628.0
T00160755,2025-06-06,FY25-26,Q1,Jun-25,3,2025,6,C005799,AmEx,Gold,Premium,Chennai,Tamil Nadu,Luxury Retail,Shoppers Stop,POS,1450.0
T00128375,2026-01-07,FY25-26,Q4,Jan-26,10,2026,1,C004622,AmEx,Platinum,Affluent,Pune,Maharashtra,Electronics,Reliance Digital,POS,1853.0
T00027736,2025-04-01,FY25-26,Q1,Apr-25,1,2025,4,C000999,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Grocery,Reliance Fresh,POS,860.0
T00821519,2025-08-11,FY25-26,Q2,Aug-25,5,2025,8,C029537,AmEx,SmartEarn,Affluent,Pune,Maharashtra,Dining,Mainland China,POS,1152.0
T00733291,2025-10-23,FY25-26,Q3,Oct-25,7,2025,10,C026362,AmEx,Travel Platinum,Premium,Delhi,Delhi,Healthcare,Fortis,POS,3331.0
T00776815,2026-03-19,FY25-26,Q4,Mar-26,12,2026,3,C027919,AmEx,Gold,Premium,Chennai,Tamil Nadu,Travel,Akbar Travels,Online,16730.0
T00298241,2025-09-18,FY25-26,Q2,Sep-25,6,2025,9,C010739,AmEx,Gold,Premium,Delhi,Delhi,Luxury Retail,Tata CLiQ Luxury,POS,5303.0
T00408373,2025-09-04,FY25-26,Q2,Sep-25,6,2025,9,C014679,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Travel,Yatra,POS,5069.0
T00370841,2026-01-15,FY25-26,Q4,Jan-26,10,2026,1,C013334,AmEx,Membership Rewards,Upper Middle,Hyderabad,Telangana,Luxury Retail,Rolex Boutique,POS,3455.0
T00788812,2025-04-03,FY25-26,Q1,Apr-25,1,2025,4,C028357,AmEx,Gold,Affluent,Bengaluru,Karnataka,Luxury Retail,Rolex Boutique,POS,2895.0
T00569176,2025-09-24,FY25-26,Q2,Sep-25,6,2025,9,C020460,AmEx,Gold,Upper Middle,Gurugram,Haryana,Grocery,BigBasket,POS,452.0
T00008242,2025-09-12,FY25-26,Q2,Sep-25,6,2025,9,C000303,AmEx,Gold,Upper Middle,Delhi,Delhi,Luxury Retail,Sephora,POS,7174.0
T00412140,2025-08-22,FY25-26,Q2,Aug-25,5,2025,8,C014814,AmEx,Platinum,Mass Affluent,Bengaluru,Karnataka,Dining,Barbeque Nation,POS,792.0
T00148558,2025-11-15,FY25-26,Q3,Nov-25,8,2025,11,C005357,AmEx,Travel Platinum,Premium,Mumbai,Maharashtra,Luxury Retail,Sephora,POS,18374.0
T00757684,2026-01-22,FY25-26,Q4,Jan-26,10,2026,1,C027232,AmEx,Platinum,Premium,Gurugram,Haryana,Hotels,Marriott,Online,5580.0
T00536190,2025-07-20,FY25-26,Q2,Jul-25,4,2025,7,C019286,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Dining,Mainland China,POS,784.0
T00854024,2025-12-13,FY25-26,Q3,Dec-25,9,2025,12,C030710,AmEx,Gold,Affluent,Pune,Maharashtra,E-commerce,Nykaa,Online,6030.0
T00672510,2026-03-16,FY25-26,Q4,Mar-26,12,2026,3,C024178,AmEx,Travel Platinum,Upper Middle,Chennai,Tamil Nadu,Electronics,Vijay Sales,Online,4949.0
T00590137,2025-12-20,FY25-26,Q3,Dec-25,9,2025,12,C021220,AmEx,SmartEarn,Affluent,Gurugram,Haryana,Entertainment,Netflix,POS,1204.0
T00637763,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C022936,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Grocery,Reliance Fresh,POS,1984.0
T00263783,2026-02-21,FY25-26,Q4,Feb-26,11,2026,2,C009506,AmEx,Platinum,Premium,Bengaluru,Karnataka,Dining,Zomato Dining,Online,1792.0
T00386172,2025-04-12,FY25-26,Q1,Apr-25,1,2025,4,C013883,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Electronics,Reliance Digital,Online,1752.0
T00766724,2025-08-16,FY25-26,Q2,Aug-25,5,2025,8,C027557,AmEx,Corporate,Affluent,Delhi,Delhi,Electronics,Vijay Sales,Online,5246.0
T00240064,2026-03-26,FY25-26,Q4,Mar-26,12,2026,3,C008667,AmEx,Corporate,Upper Middle,Chennai,Tamil Nadu,Travel,IndiGo,POS,13498.0
T00132252,2025-09-29,FY25-26,Q2,Sep-25,6,2025,9,C004763,AmEx,Gold,Mass Affluent,Hyderabad,Telangana,Healthcare,Fortis,POS,610.0
T00178980,2025-10-12,FY25-26,Q3,Oct-25,7,2025,10,C006454,AmEx,SmartEarn,Mass Affluent,Mumbai,Maharashtra,Luxury Retail,Sephora,POS,4166.0
T00437406,2025-09-27,FY25-26,Q2,Sep-25,6,2025,9,C015732,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Travel,Air India,POS,7494.0
T00889538,2025-05-28,FY25-26,Q1,May-25,2,2025,5,C031978,AmEx,Gold,Upper Middle,Pune,Maharashtra,Travel,Akbar Travels,Online,2483.0
T00421196,2025-04-21,FY25-26,Q1,Apr-25,1,2025,4,C015143,AmEx,Membership Rewards,Premium,Mumbai,Maharashtra,Hotels,Marriott,Online,4482.0
T00362945,2025-07-07,FY25-26,Q2,Jul-25,4,2025,7,C013058,AmEx,Platinum,Premium,Delhi,Delhi,Electronics,Reliance Digital,POS,3946.0
T00488683,2025-04-07,FY25-26,Q1,Apr-25,1,2025,4,C017577,AmEx,Gold,Premium,Mumbai,Maharashtra,E-commerce,Flipkart,Online,2884.0
T00185362,2026-02-19,FY25-26,Q4,Feb-26,11,2026,2,C006683,AmEx,Platinum,Upper Middle,Hyderabad,Telangana,Electronics,Croma,POS,1819.0
T00389629,2025-05-05,FY25-26,Q1,May-25,2,2025,5,C014008,AmEx,Travel Platinum,Premium,Chennai,Tamil Nadu,Entertainment,BookMyShow,Online,1336.0
T00167778,2025-09-02,FY25-26,Q2,Sep-25,6,2025,9,C006046,AmEx,SmartEarn,Upper Middle,Gurugram,Haryana,Entertainment,BookMyShow,Online,920.0
T00828734,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C029794,AmEx,Gold,Premium,Bengaluru,Karnataka,Travel,Air India,POS,4166.0
T00841179,2025-05-11,FY25-26,Q1,May-25,2,2025,5,C030242,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Dining,Barbeque Nation,POS,1344.0
T00507404,2025-06-15,FY25-26,Q1,Jun-25,3,2025,6,C018248,AmEx,Platinum,Premium,Bengaluru,Karnataka,Entertainment,BookMyShow,POS,1028.0
T00485828,2025-08-17,FY25-26,Q2,Aug-25,5,2025,8,C017474,AmEx,Corporate,Affluent,Ahmedabad,Gujarat,E-commerce,Ajio,Online,1080.0
T00127666,2025-08-11,FY25-26,Q2,Aug-25,5,2025,8,C004598,AmEx,Membership Rewards,Premium,Delhi,Delhi,Hotels,Marriott,Online,19920.0
T00100140,2026-01-02,FY25-26,Q4,Jan-26,10,2026,1,C003602,AmEx,Platinum,Affluent,Pune,Maharashtra,Travel,IRCTC,POS,7034.0
T00095165,2025-08-25,FY25-26,Q2,Aug-25,5,2025,8,C003423,AmEx,SmartEarn,Premium,Ahmedabad,Gujarat,Travel,Air India,Online,13805.0
T00754080,2025-10-04,FY25-26,Q3,Oct-25,7,2025,10,C027104,AmEx,Membership Rewards,Affluent,Hyderabad,Telangana,Hotels,OYO Premium,Online,10398.0
T00386504,2025-06-24,FY25-26,Q1,Jun-25,3,2025,6,C013896,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Electronics,Apple India,Online,3883.0
T00239672,2025-04-04,FY25-26,Q1,Apr-25,1,2025,4,C008653,AmEx,Membership Rewards,Upper Middle,Mumbai,Maharashtra,Entertainment,Spotify,Online,1300.0
T00632083,2025-04-11,FY25-26,Q1,Apr-25,1,2025,4,C022732,AmEx,Platinum,Affluent,Gurugram,Haryana,Dining,Zomato Dining,POS,1528.0
T00805442,2025-12-19,FY25-26,Q3,Dec-25,9,2025,12,C028960,AmEx,Gold,Upper Middle,Hyderabad,Telangana,Grocery,BigBasket,POS,1068.0
T00307017,2025-04-01,FY25-26,Q1,Apr-25,1,2025,4,C011052,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Travel,IndiGo,POS,14234.0
T00612254,2025-12-23,FY25-26,Q3,Dec-25,9,2025,12,C022020,AmEx,Membership Rewards,Premium,Delhi,Delhi,Fuel,HPCL,POS,2232.0
T00393969,2025-04-13,FY25-26,Q1,Apr-25,1,2025,4,C014161,AmEx,SmartEarn,Premium,Delhi,Delhi,Luxury Retail,Rolex Boutique,POS,8394.0
T00427101,2025-10-31,FY25-26,Q3,Oct-25,7,2025,10,C015360,AmEx,Travel Platinum,Premium,Pune,Maharashtra,Fuel,Shell,POS,2904.0
T00817956,2025-07-18,FY25-26,Q2,Jul-25,4,2025,7,C029413,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Dining,Mainland China,POS,1796.0
T00302841,2025-09-08,FY25-26,Q2,Sep-25,6,2025,9,C010903,AmEx,Travel Platinum,Affluent,Mumbai,Maharashtra,Hotels,ITC Hotels,Online,18360.0
T00767733,2025-04-26,FY25-26,Q1,Apr-25,1,2025,4,C027593,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Hotels,Taj Hotels,POS,3642.0
T00354931,2025-05-22,FY25-26,Q1,May-25,2,2025,5,C012771,AmEx,Platinum,Upper Middle,Chennai,Tamil Nadu,Grocery,BigBasket,POS,672.0
T00167270,2025-08-25,FY25-26,Q2,Aug-25,5,2025,8,C006027,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Healthcare,Apollo Pharmacy,POS,1440.0
T00447549,2025-08-09,FY25-26,Q2,Aug-25,5,2025,8,C016103,AmEx,SmartEarn,Upper Middle,Chennai,Tamil Nadu,Travel,Yatra,POS,1600.0
T00721928,2025-09-27,FY25-26,Q2,Sep-25,6,2025,9,C025963,AmEx,Gold,Affluent,Bengaluru,Karnataka,Travel,MakeMyTrip,Online,4467.0
T00127766,2025-11-11,FY25-26,Q3,Nov-25,8,2025,11,C004601,AmEx,SmartEarn,Affluent,Delhi,Delhi,Dining,Swiggy Dineout,POS,1132.0
T00783365,2025-09-25,FY25-26,Q2,Sep-25,6,2025,9,C028160,AmEx,SmartEarn,Upper Middle,Bengaluru,Karnataka,Grocery,Nature's Basket,POS,560.0
T00133006,2025-12-23,FY25-26,Q3,Dec-25,9,2025,12,C004789,AmEx,SmartEarn,Affluent,Chennai,Tamil Nadu,Luxury Retail,Sephora,POS,4743.0
T00564504,2025-05-13,FY25-26,Q1,May-25,2,2025,5,C020291,AmEx,Gold,Upper Middle,Hyderabad,Telangana,Fuel,Shell,POS,988.0
T00442439,2025-05-26,FY25-26,Q1,May-25,2,2025,5,C015918,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Hotels,Radisson,Online,6762.0
T00193630,2025-06-01,FY25-26,Q1,Jun-25,3,2025,6,C006986,AmEx,Travel Platinum,Premium,Gurugram,Haryana,E-commerce,Amazon India,Online,4968.0
T00063243,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C002279,AmEx,SmartEarn,Upper Middle,Mumbai,Maharashtra,Healthcare,Apollo Hospitals,Online,137.0
T00807046,2025-04-27,FY25-26,Q1,Apr-25,1,2025,4,C029018,AmEx,Corporate,Premium,Mumbai,Maharashtra,Hotels,ITC Hotels,POS,5412.0
T00860778,2026-02-02,FY25-26,Q4,Feb-26,11,2026,2,C030953,AmEx,Travel Platinum,Affluent,Pune,Maharashtra,Luxury Retail,Sephora,POS,3724.0
T00484944,2025-12-27,FY25-26,Q3,Dec-25,9,2025,12,C017442,AmEx,Gold,Premium,Delhi,Delhi,Luxury Retail,Sephora,POS,5846.0
T00456939,2025-10-24,FY25-26,Q3,Oct-25,7,2025,10,C016443,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Luxury Retail,Tata CLiQ Luxury,POS,4452.0
T00859232,2025-07-26,FY25-26,Q2,Jul-25,4,2025,7,C030896,AmEx,Gold,Premium,Gurugram,Haryana,Dining,Starbucks,POS,1704.0
T00206442,2025-09-20,FY25-26,Q2,Sep-25,6,2025,9,C007443,AmEx,Gold,Premium,Bengaluru,Karnataka,Travel,Air India,POS,17754.0
T00162154,2025-11-19,FY25-26,Q3,Nov-25,8,2025,11,C005847,AmEx,Gold,Upper Middle,Hyderabad,Telangana,Luxury Retail,Rolex Boutique,POS,2649.0
